entrez_id,symbol,logFC,logCPM,LR,p_value,FDR
1605,DAG1,1.039024221,6.732891831,5.676728773,0.017191391,0.06393155
3689,ITGB2,1.352668104,5.083345349,5.672972918,0.017228235,0.06405271
255743,NPNT,3.263970219,5.043057772,5.670151181,0.017255969,0.06413995
440101,FLJ12825,1.440642677,0.076473761,5.668609916,0.017271137,0.06418045
155400,NSUN5P1,1.286058599,3.860899738,5.66787865,0.017278338,0.064188638
51735,RAPGEF6,-1.235523428,5.40154067,5.667518617,0.017281885,0.064188638
56963,RGMA,1.379227423,5.53889247,5.666048027,0.01729638,0.064222437
9849,ZNF518A,-1.21649356,6.992707954,5.665728141,0.017299534,0.064222437
8909,ENDOU,-1.867752188,-0.060082292,5.664218965,0.017314425,0.064260092
220992,ZNF485,-1.244888361,2.167443758,5.663833373,0.017318232,0.064260092
9810,RNF40,0.969213501,6.82947287,5.660834922,0.017347863,0.064354146
83959,SLC4A11,1.949492535,0.393556317,5.658102104,0.017374915,0.064438587
55898,UNC45A,1.039625205,5.384692454,5.655854783,0.017397193,0.064490229
84966,IGSF21,-2.191985112,3.634367194,5.65535913,0.017402111,0.064490229
23208,SYT11,-0.917290116,9.708683493,5.655177733,0.017403911,0.064490229
100506658,OCLN,-1.542188947,4.19287928,5.65484922,0.017407171,0.064490229
10492,SYNCRIP,0.967592624,7.975568489,5.654533891,0.017410301,0.064490229
54904,NSD3,-0.888768548,7.810759099,5.653121203,0.017424332,0.064526291
10468,FST,2.802157691,0.319840157,5.649400103,0.017461345,0.064639262
154467,CCDC167,1.19936831,3.513572533,5.649189418,0.017463443,0.064639262
157777,MCMDC2,-2.082523711,0.607345038,5.645789764,0.017497333,0.064739855
81894,SLC25A28,-1.093961967,4.289702933,5.645598906,0.017499238,0.064739855
57658,CALCOCO1,-0.946495134,6.344433242,5.63974121,0.017557799,0.064940513
5602,MAPK10,-1.840662531,7.266592948,5.637483532,0.017580423,0.06500819
57216,VANGL2,1.27357644,4.318972658,5.636264663,0.01759265,0.065037394
3987,LIMS1,1.429690559,6.121343864,5.630821453,0.01764736,0.065212827
6586,SLIT3,-3.4104195,3.801078474,5.630493826,0.017650658,0.065212827
6310,ATXN1,-0.97450063,7.516369322,5.630248755,0.017653126,0.065212827
285175,UNC80,-2.242173265,6.949342403,5.628455904,0.017671191,0.065263513
10809,STARD10,-1.196381366,2.690558084,5.624885552,0.017707222,0.065380512
284402,SCGB2B2,-1.41937278,1.13483053,5.6243691,0.01771244,0.06538371
64061,TSPYL2,-1.935492881,5.908435853,5.62362861,0.017719925,0.065395272
3344,FOXN2,-1.726683268,7.458312776,5.621651002,0.01773993,0.065453022
57459,GATAD2B,-1.043597838,6.22686337,5.621069473,0.017745817,0.065458668
3992,FADS1,-1.29334129,7.434288312,5.61351321,0.017822496,0.065725374
7130,TNFAIP6,1.948795241,3.671963059,5.612920013,0.01782853,0.065731492
388796,SNHG17,1.256586459,3.058095512,5.601857965,0.017941441,0.066117471
91543,RSAD2,1.944855117,4.238216927,5.60180128,0.017942021,0.066117471
3428,IFI16,1.669035702,6.723973739,5.599707139,0.01796348,0.066180315
347736,NME9,-1.967398928,1.276956956,5.597727745,0.017983787,0.066238887
25879,DCAF13,1.067919535,5.938251919,5.595517066,0.018006496,0.066306272
9816,URB2,0.959931546,4.953013057,5.593690382,0.018025282,0.066359184
84314,TMEM107,1.176729484,3.750865676,5.588757734,0.018076111,0.066530009
79982,DNAJB14,-1.025015275,7.201208965,5.588099155,0.018082909,0.066538728
54538,ROBO4,1.982624022,2.807648689,5.587534289,0.018088742,0.066543892
4540,ND5,-1.1184927,7.745610934,5.587040574,0.018093841,0.066546357
404216,LINC01561,-1.602525935,0.695897705,5.583729523,0.018128078,0.066655959
55175,KLHL11,-0.981828847,5.422874732,5.582744177,0.01813828,0.066677151
9277,WDR46,1.091807356,4.853487721,5.581951076,0.018146495,0.066691034
5332,PLCB4,-1.79488071,3.483097003,5.579107307,0.018175985,0.066783077
105376557,LOC105376557,3.223813446,-0.631003528,5.574946589,0.018219221,0.066925568
342979,PALM3,3.036078228,0.971750593,5.573031174,0.01823916,0.066968171
9525,VPS4B,-1.124446234,6.365778516,5.572976126,0.018239734,0.066968171
3159,HMGA1,1.50820916,4.531496829,5.571031273,0.018260003,0.067026213
644538,SMIM10,1.407874263,1.630145953,5.565944228,0.018313131,0.067204809
60,ACTB,0.961426657,11.03285054,5.56232902,0.018350985,0.067327277
9143,SYNGR3,-3.562422296,4.409392922,5.560694918,0.018368122,0.067373696
2487,FRZB,1.529981273,3.080565875,5.560017202,0.018375234,0.067383332
1060,CENPC,-1.070856786,6.1046453,5.556711263,0.018409967,0.067494228
29956,CERS2,-1.737756652,7.185860685,5.554130092,0.018437133,0.067577333
84254,CAMKK1,-2.791685644,4.595120589,5.550209743,0.018478473,0.067712335
10633,RASL10A,-2.717175241,2.056155021,5.545021427,0.01853333,0.067896793
55740,ENAH,1.039519282,8.208837398,5.540601198,0.018580199,0.068045118
8464,SUPT3H,-1.546113572,3.420309332,5.540125989,0.018585245,0.068045118
80213,TM2D3,-0.92060564,5.579764297,5.539922639,0.018587404,0.068045118
122553,TRAPPC6B,-1.096284892,6.08784808,5.535641602,0.018632932,0.06819517
3702,ITK,2.039323783,0.124784162,5.531009253,0.018682326,0.068345531
57582,KCNT1,-4.330176943,3.424790018,5.530935503,0.018683113,0.068345531
642938,INSYN2A,3.049893443,4.192913848,5.529730376,0.018695986,0.068375973
7456,WIPF1,-1.991504809,6.836447513,5.528394877,0.018710262,0.068385654
56937,PMEPA1,1.293511553,5.91885293,5.527972199,0.018714783,0.068385654
8814,CDKL1,-1.217273865,3.600366257,5.527969945,0.018714807,0.068385654
4217,MAP3K5,-1.328604793,5.54598462,5.527779855,0.01871684,0.068385654
10518,CIB2,1.976643697,2.606146603,5.526678334,0.018728628,0.068412085
57628,DPP10,-3.090927664,5.636490834,5.526038564,0.018735478,0.068414674
7259,TSPYL1,-1.920823756,7.483209869,5.525761603,0.018738444,0.068414674
23020,SNRNP200,0.926307426,8.077550237,5.523488079,0.018762811,0.068486995
64793,CEP85,-1.489743934,5.358435411,5.519790175,0.018802514,0.068615246
28956,LAMTOR2,1.096410863,4.12517254,5.51549726,0.018848714,0.06876714
257106,ARHGAP30,1.455793722,3.277433483,5.514988301,0.018854199,0.068770452
55288,RHOT1,-0.875114217,6.442410323,5.513596034,0.018869213,0.068808507
7111,TMOD1,-1.212082334,4.639720683,5.512501407,0.018881025,0.068834875
23187,PHLDB1,-1.55192195,8.181873802,5.509617282,0.018912185,0.068921566
65220,NADK,1.000717758,5.295166345,5.509451391,0.018913979,0.068921566
84310,C7orf50,1.154986717,5.367491566,5.508965425,0.018919235,0.068924002
9249,DHRS3,1.339837272,3.795195719,5.508104233,0.018928553,0.068924483
4763,NF1,-0.90993697,8.521367501,5.507757134,0.01893231,0.068924483
55974,SLC50A1,1.218603358,2.532590446,5.507681394,0.01893313,0.068924483
23268,DNMBP,1.41051,4.341211473,5.50660629,0.018944772,0.068950159
25901,CCDC28A,-1.185660553,3.672948524,5.505769374,0.01895384,0.068966455
441168,CALHM6,1.812547678,0.272203549,5.502847492,0.018985534,0.069045154
64409,GALNT17,-4.31912196,5.15346023,5.502521518,0.018989073,0.069045154
3270,HRC,1.744581906,0.301188049,5.502504719,0.018989256,0.069045154
841,CASP8,1.71055767,2.966543956,5.502016874,0.018994554,0.069047708
7248,TSC1,-0.95071422,6.739511226,5.49992113,0.019017331,0.069113785
116442,RAB39B,-1.093076962,5.033258521,5.499172242,0.019025478,0.069126669
775,CACNA1C,-2.449674061,4.444554507,5.497528296,0.019043372,0.069138037
374868,ATP9B,-1.016634825,6.194122932,5.497506013,0.019043615,0.069138037
91351,DDX60L,1.681873433,5.271270485,5.497401939,0.019044749,0.069138037
144453,BEST3,2.599475192,4.195082009,5.497193964,0.019047014,0.069138037
684,BST2,1.929647649,3.770647032,5.493345323,0.019088984,0.069273646
83931,STK40,1.198153613,4.801643025,5.490857546,0.019116165,0.069355532
7535,ZAP70,1.795225547,0.02628143,5.489854225,0.019127138,0.06937859
2242,FES,1.483027578,2.311708527,5.489306428,0.019133132,0.06938358
57614,RELCH,-0.923476739,6.504877774,5.486082703,0.019168445,0.069494864
254295,PHYHD1,-2.120034925,1.217606455,5.485098086,0.019179244,0.06951724
9666,DZIP3,-1.111696516,6.638542864,5.484249122,0.01918856,0.069534232
23111,SPART,-1.50666506,7.388584426,5.479297954,0.019242986,0.069714642
4905,NSF,-2.097425088,7.629249554,5.475096423,0.019289297,0.069865572
84747,UNC119B,0.930987406,5.508269372,5.474569813,0.019295109,0.069869781
6566,SLC16A1,1.251439212,7.472096172,5.472817327,0.019314466,0.069916413
1847,DUSP5,2.627895947,3.532262988,5.472561374,0.019317294,0.069916413
254128,NIFK-AS1,-1.469240013,3.120646004,5.468641144,0.019360673,0.07005654
160897,GPR180,-1.074943304,5.849908315,5.462201332,0.019432151,0.070298251
158,ADSL,0.984685331,5.377429887,5.460453116,0.019451602,0.070331894
2590,GALNT2,1.064646901,6.362870659,5.460430714,0.019451851,0.070331894
9541,CIR1,-0.954202171,4.470692158,5.460103473,0.019455495,0.070331894
389792,IER5L,2.573186672,3.432596443,5.458409724,0.019474363,0.070383167
10059,DNM1L,-0.99766397,7.520465743,5.457538515,0.019484075,0.070392264
2589,GALNT1,0.941816165,6.846599863,5.457343483,0.01948625,0.070392264
81847,RNF146,-0.913988512,6.462412919,5.45227819,0.019542826,0.070571104
375616,KCP,2.211399182,-0.484697733,5.452070234,0.019545152,0.070571104
81562,LMAN2L,0.939884292,4.753149763,5.451596932,0.019550448,0.070573265
92999,ZBTB47,-1.045693738,5.773828309,5.450349951,0.019564407,0.070606691
201158,TVP23C,-1.668142334,3.739302539,5.449000268,0.019579528,0.070644292
51804,SIX4,2.256918154,2.275600094,5.444134887,0.019634136,0.070824158
93349,SP140L,1.512468193,3.122548269,5.443491448,0.01964137,0.070824158
57332,CBX8,1.200932234,2.952087982,5.443030963,0.019646549,0.070824158
27348,TOR1B,1.074996666,4.577724226,5.442880984,0.019648235,0.070824158
994,CDC25B,1.07296271,5.618555439,5.439815086,0.019682753,0.070931562
8554,PIAS1,-0.84883243,5.449296749,5.439354998,0.019687938,0.070933234
109616991,SNORD19C,1.640292485,-0.512832449,5.437218499,0.019712036,0.070997812
56127,PCDHB9,1.243748087,3.957796449,5.436928102,0.019715314,0.070997812
96459,FNIP1,-1.142673768,7.364203105,5.435661537,0.019729616,0.071032292
10284,SAP18,-0.993259018,6.432311985,5.430795067,0.01978467,0.071213435
121665,SPPL3,-0.877262182,5.409203306,5.430151914,0.019791957,0.071219803
9066,SYT7,-3.740657442,5.098274992,5.42980234,0.01979592,0.071219803
22845,DOLK,1.211338152,3.742918798,5.425898226,0.019840227,0.071362119
5587,PRKD1,1.120622267,5.498967563,5.42529711,0.019847058,0.071369603
54898,ELOVL2,2.245729321,6.68969113,5.422855211,0.019874833,0.07143519
195827,PRXL2C,1.272630132,3.838069337,5.422483573,0.019879064,0.07143519
9645,MICAL2,-2.402526927,5.968606301,5.422168835,0.019882647,0.07143519
64744,SMAP2,-1.386421468,5.689050835,5.422022297,0.019884316,0.07143519
63877,FAM204A,-0.877971735,5.537952198,5.421395047,0.019891461,0.071443773
84908,FAM136A,1.35539219,4.666186342,5.417449596,0.019936461,0.071588286
25802,LMOD1,1.290521343,0.974569197,5.416019386,0.0199528,0.071629835
50863,NTM,-1.003752467,6.464169688,5.415580171,0.01995782,0.071630742
9526,MPDU1,1.114546733,4.992469553,5.414930873,0.019965244,0.071640273
55907,CMAS,-1.296769984,5.590180498,5.410917676,0.020011194,0.071783672
29,ABR,-1.706248928,7.193942579,5.410606304,0.020014763,0.071783672
8675,STX16,-0.983330046,6.063707384,5.408160588,0.020042825,0.071864894
440556,PRDM16-DT,-3.015636311,1.515529879,5.407278634,0.020052954,0.071864894
84258,SYT3,-2.964604668,2.017442661,5.407009447,0.020056047,0.071864894
2618,GART,0.974416496,6.247397386,5.406955695,0.020056664,0.071864894
55183,RIF1,-0.973964279,8.478057292,5.406550002,0.020061326,0.071864894
202151,RANBP3L,-2.056048264,4.081125754,5.404222324,0.020088097,0.071943639
5322,PLA2G5,2.711567295,2.025604109,5.402233008,0.020111005,0.072008517
55753,OGDHL,-3.259784217,4.073184437,5.399054765,0.02014766,0.072122576
100852410,ZRANB2-AS2,-1.684554938,1.759145169,5.396736419,0.020174442,0.072201243
5297,PI4KA,-2.003151019,7.626464827,5.395473379,0.020189048,0.072236309
2232,FDXR,1.744314472,3.165219699,5.392618828,0.0202221,0.072337339
100529145,TEN1-CDK3,1.302627373,0.734671724,5.391899483,0.020230437,0.072349938
23646,PLD3,-1.646089528,6.629036602,5.391367316,0.020236608,0.072354782
10461,MERTK,1.409111411,4.971658817,5.386712415,0.020290665,0.072530798
115286,SLC25A26,-0.947333301,4.165919979,5.385699005,0.020302453,0.072540228
8424,BBOX1,1.406916589,4.02145524,5.38534185,0.020306609,0.072540228
7866,IFRD2,1.142641314,3.810559178,5.385106349,0.02030935,0.072540228
478,ATP1A3,-3.732026565,6.718594773,5.384825824,0.020312616,0.072540228
55812,SPATA7,-1.060593356,4.720334366,5.382511132,0.020339582,0.072619267
54734,RAB39A,1.652137628,3.496043297,5.379855791,0.020370562,0.072712597
101954267,RNVU1-15,1.779010845,0.893326564,5.378209641,0.020389792,0.072763952
23179,RGL1,-0.90690012,7.266957079,5.374136986,0.020437449,0.072916704
23466,CBX6,-1.465139778,6.824294448,5.37368167,0.020442785,0.072918423
4193,MDM2,2.956342598,9.735339227,5.369914588,0.020486981,0.073058723
26059,ERC2,-2.910571351,5.999321482,5.369075065,0.020496844,0.073072387
3990,LIPC,-2.005557983,-0.228860938,5.36876056,0.02050054,0.073072387
389362,PSMG4,1.20646191,4.34012717,5.367049157,0.020520665,0.073126771
27434,POLM,1.172087384,3.728859822,5.363734134,0.020559705,0.073248521
65265,C8orf33,1.013605646,5.751487426,5.362741885,0.020571406,0.073269668
32,ACACB,-1.300260238,5.221573892,5.362403735,0.020575395,0.073269668
8844,KSR1,-0.984803588,5.656781529,5.361362101,0.020587688,0.07329607
51128,SAR1B,-1.21990216,7.551759998,5.359812756,0.020605986,0.073343836
84444,DOT1L,1.008528865,4.57277635,5.3592546,0.020612582,0.073349937
80380,PDCD1LG2,1.960274177,1.437048963,5.358207589,0.020624962,0.073376609
4255,MGMT,-1.858643415,2.546006776,5.354305183,0.020671169,0.073523591
8683,SRSF9,0.912566247,6.080008643,5.351214025,0.020707847,0.073636615
6595,SMARCA2,-1.150094209,7.262112267,5.350053136,0.020721639,0.073668222
6000,RGS7,-3.382871495,4.074342663,5.347045143,0.02075742,0.073777969
23353,SUN1,0.897541637,7.423494569,5.346350901,0.020765687,0.073789896
90187,EMILIN3,1.743877175,2.736510129,5.34225149,0.020814573,0.073946121
4792,NFKBIA,1.202019409,5.374222663,5.340409174,0.020836582,0.074003036
6624,FSCN1,1.075062996,6.865374502,5.340085987,0.020840445,0.074003036
55556,ENOSF1,-1.695301742,6.024513258,5.339007905,0.020853338,0.07403132
145567,TTC7B,-1.235024295,5.059471325,5.337513025,0.020871228,0.07407733
92667,MGME1,1.372908041,4.547056089,5.333323795,0.02092145,0.074223418
26233,FBXL6,1.317843369,2.356309496,5.333255527,0.020922269,0.074223418
7082,TJP1,-1.388013848,8.733552951,5.329109514,0.020972098,0.074382624
22885,ABLIM3,-1.950093696,3.999031747,5.327633754,0.020989864,0.074425279
10413,YAP1,1.612128496,5.302384388,5.32707211,0.020996629,0.074425279
57122,NUP107,2.549324413,7.328817109,5.326512545,0.021003372,0.074425279
132946,ARL9,2.05764516,0.439058792,5.326465465,0.021003939,0.074425279
3728,JUP,-1.811009109,4.234387365,5.321660105,0.021061937,0.074605409
6647,SOD1,-1.026216498,7.397707293,5.321430973,0.021064706,0.074605409
128,ADH5,0.96146169,6.938719933,5.315108829,0.021141273,0.074858942
6721,SREBF2,-1.102961376,6.672500496,5.313185584,0.021164623,0.074923961
4329,ALDH6A1,-1.247151228,7.353632576,5.303149488,0.021286901,0.075337606
126069,ZNF491,1.105937851,3.140544294,5.302746993,0.02129182,0.075337606
51619,UBE2D4,0.905102076,5.165408746,5.302167415,0.021298906,0.075337606
4855,NOTCH4,1.37064579,4.51304255,5.301952978,0.021301528,0.075337606
84255,SLC37A3,1.055798541,6.032657846,5.299391058,0.021332881,0.075413492
3250,HPR,-3.554306885,2.157279214,5.299379449,0.021333023,0.075413492
5608,MAP2K6,-0.973809879,3.921687815,5.297713885,0.021353433,0.075467883
162993,ZNF846,-0.969294341,4.217485324,5.29460962,0.021391525,0.075568179
5537,PPP6C,-0.954527318,6.180138165,5.294581488,0.021391871,0.075568179
220001,VWCE,1.437574079,1.61008043,5.294130833,0.021397407,0.075569967
66036,MTMR9,-1.023716721,6.912628569,5.29272344,0.021414705,0.075613285
127829,ARL8A,-0.954734647,5.787651875,5.292067757,0.021422769,0.075623985
7873,MANF,1.010108486,4.410643079,5.291479884,0.021430002,0.075631746
57335,ZNF286A,1.100486959,4.820112916,5.288729124,0.021463878,0.075733515
7097,TLR2,1.665884542,3.852993963,5.287804513,0.021475278,0.075755945
55213,RCBTB1,-1.167366171,6.467608735,5.28718903,0.021482869,0.07576261
9513,FXR2,-0.882406434,5.875178673,5.286833766,0.021487252,0.07576261
26471,NUPR1,1.823257476,3.507679629,5.285746935,0.021500668,0.075792123
9825,SPATA2,-1.174320795,4.115444709,5.282505853,0.021540725,0.075901135
54541,DDIT4,1.390500712,4.939748541,5.282427349,0.021541696,0.075901135
201799,TMEM154,1.627871298,2.658122186,5.281969463,0.021547361,0.075903296
2665,GDI2,-0.961866356,7.558988609,5.281402322,0.021554381,0.075908149
84216,TMEM117,-1.090227103,3.886410539,5.281038673,0.021558883,0.075908149
26834,RNU4-2,-1.07603461,4.962080346,5.280633845,0.021563896,0.075908149
2332,FMR1,-0.861768176,6.687508437,5.277915014,0.021597596,0.075998852
7813,EVI5,-1.156227914,6.72331593,5.277738944,0.02159978,0.075998852
8908,GYG2,1.498775667,4.263231394,5.276521696,0.021614887,0.076034199
100302113,MIR1200,-2.041784701,0.368411459,5.275476112,0.021627872,0.076053016
7296,TXNRD1,0.987993619,7.013413308,5.275275839,0.02163036,0.076053016
7957,EPM2A,-1.010173762,4.752478329,5.270947935,0.021684201,0.076224483
9639,ARHGEF10,-1.405565039,6.664543532,5.267282696,0.021729907,0.07636728
1525,CXADR,-0.981073613,6.557557955,5.266627964,0.021738082,0.076378144
100505746,ITGB2-AS1,-1.592766807,1.220139341,5.266031879,0.021745528,0.076386441
83695,RHNO1,1.032769291,4.565070873,5.265247642,0.021755327,0.076403001
54988,ACSM5,-1.798429832,2.476071148,5.264485068,0.021764861,0.076403811
4752,NEK3,-1.738893837,5.273668937,5.264415644,0.021765729,0.076403811
9863,MAGI2,-1.052591378,7.19661067,5.263650785,0.021775296,0.076419537
367,AR,2.180065755,4.310870331,5.261413026,0.02180331,0.076499983
54472,TOLLIP,-1.744140172,5.944526808,5.260447519,0.021815409,0.076524562
29950,SERTAD1,1.204820373,2.431042731,5.25904141,0.021833041,0.076568535
728752,LOC728752,-1.105009745,0.917118753,5.254203071,0.021893825,0.076763788
2852,GPER1,2.014325588,1.870335548,5.252487053,0.021915426,0.076804912
30850,CDR2L,-1.595344391,4.087464937,5.252459037,0.021915779,0.076804912
2582,GALE,1.452501959,3.423031375,5.249327901,0.02195525,0.076925296
2556,GABRA3,-3.661971871,3.700949836,5.248806434,0.02196183,0.076930413
217,ALDH2,-1.003432409,5.378634572,5.24565266,0.022001674,0.077052015
51154,MRTO4,1.134136753,5.063249462,5.244840427,0.022011947,0.077070029
473,RERE,-1.103844025,6.875241528,5.243635768,0.022027193,0.077105441
1515,CTSV,-2.121255905,2.541026819,5.238547873,0.022091707,0.077313254
2161,F12,3.251554779,2.234058751,5.23748563,0.0221052,0.077340498
6868,ADAM17,0.981590401,6.591397734,5.237124713,0.022109787,0.077340498
5002,SLC22A18,1.90740188,1.584240314,5.236001555,0.022124067,0.077372434
286183,NKAIN3,1.349721043,3.600026859,5.235262261,0.022133471,0.07738731
9813,EFCAB14,-1.264423975,7.402812318,5.234073352,0.022148604,0.077415044
283970,PDXDC2P-NPIPB14P,-1.234905979,4.656174924,5.233612265,0.022154476,0.077415044
9592,IER2,1.155453021,4.21525925,5.233424951,0.022156862,0.077415044
57549,IGSF9,2.423477969,0.33331511,5.232749492,0.022165467,0.077427105
221264,AK9,-1.103215003,4.33920084,5.231261858,0.022184432,0.07747534
6309,SC5D,-1.210115592,6.774805013,5.230815064,0.022190132,0.077477234
4539,ND4L,-1.210158823,4.969271988,5.226919134,0.022239892,0.077632932
27032,ATP2C1,-0.88935605,7.545413785,5.222934567,0.022290904,0.077791001
318,NUDT2,-0.998495438,3.705849883,5.222573653,0.022295531,0.077791001
8884,SLC5A6,0.988770227,4.646799381,5.22034579,0.022324112,0.077872638
83850,ESYT3,-2.321343371,1.898141221,5.219262332,0.022338025,0.077903084
51074,APIP,-1.271197354,4.827321662,5.216630576,0.022371858,0.078002969
6583,SLC22A4,1.462631076,2.178149068,5.215034632,0.022392401,0.078030782
57724,EPG5,-0.865433128,6.551973156,5.21446359,0.022399756,0.078030782
144535,CFAP54,-1.706067357,3.490553638,5.21414228,0.022403896,0.078030782
8578,SCARF1,1.35312405,2.763042913,5.213935983,0.022406554,0.078030782
29960,MRM2,0.98393082,4.734077577,5.213697858,0.022409623,0.078030782
4125,MAN2B1,1.270477783,4.677732809,5.213591218,0.022410997,0.078030782
83858,ATAD3B,1.041754158,4.48850704,5.211604656,0.022436618,0.078084421
58477,SRPRB,1.181248619,5.821592335,5.211590712,0.022436798,0.078084421
8851,CDK5R1,-2.379041581,6.071943719,5.208594081,0.022475502,0.078201006
79762,C1orf115,-3.367327641,5.597730588,5.205563105,0.022514721,0.078319326
284161,GDPD1,-0.924891863,4.434154874,5.204077126,0.022533974,0.078348051
10039,PARP3,1.133569836,3.716666225,5.204027255,0.022534621,0.078348051
83394,PITPNM3,-3.19537231,4.649007354,5.203718515,0.022538623,0.078348051
23362,PSD3,-1.309478331,8.831349085,5.201546541,0.022566802,0.078427858
80308,FLAD1,0.919668729,4.533743064,5.200074764,0.022585917,0.07846201
64130,LIN7B,-1.518299728,2.018562048,5.199985729,0.022587074,0.07846201
5780,PTPN9,1.321363679,5.330763478,5.197034852,0.022625451,0.078577157
7037,TFRC,1.380013732,7.566792021,5.195126135,0.022650311,0.078645315
10724,OGA,-1.004445638,8.083412375,5.189445872,0.022724461,0.078884543
9960,USP3,1.163020234,5.492514533,5.185958727,0.022770106,0.079024735
7204,TRIO,1.419399878,8.670398244,5.185207814,0.022779948,0.079040632
100288175,LOC100288175,-1.770960699,0.206314355,5.184547733,0.022788603,0.079052405
54502,RBM47,1.686424096,2.988800309,5.182644554,0.022813576,0.079120767
4277,MICB,1.942080647,1.504044857,5.180990464,0.022835303,0.079177843
53616,ADAM22,-1.313296857,7.275764795,5.179498322,0.022854922,0.079227583
51606,ATP6V1H,-1.352264414,5.989064609,5.177870732,0.022876341,0.079283541
23261,CAMTA1,-1.424403083,6.553907497,5.169689003,0.02298433,0.079639432
348995,NUP43,1.002093689,5.481217664,5.167712654,0.023010495,0.079711708
84660,CCDC62,-1.26378838,1.876741046,5.164944942,0.023047188,0.079820414
144203,OVOS2,2.726631102,0.535138356,5.162817608,0.023075433,0.079899816
55720,TSR1,0.97069205,6.25112149,5.161025361,0.023099256,0.079963877
11099,PTPN21,1.061882976,5.1858659,5.151966183,0.023220066,0.080363574
4891,SLC11A2,-1.067780995,6.883227795,5.149696687,0.023250434,0.080450143
152185,SPICE1,0.984680152,5.198556508,5.148802466,0.023262411,0.080473051
5917,RARS,0.949613436,6.071369182,5.14643821,0.023294107,0.08056415
4294,MAP3K10,-1.668655965,4.280148657,5.144686296,0.023317623,0.08062692
54733,SLC35F2,1.905637593,3.715124099,5.141846303,0.023355797,0.080719518
54962,TIPIN,1.099500533,3.561184433,5.141497535,0.023360489,0.080719518
25771,TBC1D22A,-0.899177021,4.090918604,5.141495158,0.023360521,0.080719518
26018,LRIG1,1.321435502,8.256159527,5.139607053,0.023385941,0.080788773
11016,ATF7,-1.427290551,5.254555409,5.138040592,0.023407052,0.08082566
7764,ZNF217,1.391118002,5.192655832,5.138016443,0.023407378,0.08082566
23025,UNC13A,-3.194358586,6.946611974,5.135900364,0.023435928,0.080905649
54826,GIN1,-1.029460289,3.970664171,5.132716805,0.023478949,0.081035547
170261,ZCCHC12,-3.173346777,3.582623605,5.131492535,0.023495515,0.081057476
100128822,LINC01003,1.288611603,2.62878353,5.131449831,0.023496093,0.081057476
51306,FAM13B,-0.904873625,6.627926071,5.129923648,0.023516762,0.081110155
6860,SYT4,-4.258901746,6.217683495,5.127114411,0.023554856,0.081222897
79815,NIPAL2,-2.014618971,3.637641713,5.12379101,0.023600005,0.081341932
5106,PCK2,1.443777841,2.249717603,5.123776334,0.023600205,0.081341932
5585,PKN1,1.031377253,5.911566619,5.122018416,0.023624123,0.081405694
9743,ARHGAP32,-1.608828088,7.153055112,5.121468965,0.023631604,0.0814128
2597,GAPDH,1.166333933,11.04889088,5.116996738,0.023692587,0.081604177
88745,RRP36,0.911514315,5.046974819,5.11541705,0.023714166,0.08165952
348645,C22orf34,1.638879891,0.474250423,5.115024964,0.023719525,0.08165952
1742,DLG4,-2.134076775,6.083038265,5.110489583,0.023781608,0.081854498
117155,CATSPER2,-1.526888831,3.503997138,5.10978918,0.023791211,0.081868794
149773,APCDD1L-DT,1.985899843,0.691346551,5.104015791,0.023870518,0.082122891
22999,RIMS1,-2.831750289,6.668910136,5.103201173,0.02388173,0.082142655
11331,PHB2,0.929901364,5.880056851,5.101219328,0.023909031,0.082217734
4580,MTX1,0.973247305,3.889381442,5.097289654,0.023963259,0.082385355
80305,TRABD,1.042994459,3.113395031,5.095691818,0.023985345,0.082442421
91147,TMEM67,1.468633597,4.382533796,5.091411293,0.024044616,0.082620576
23047,PDS5B,-1.002570725,7.267572423,5.091154653,0.024048175,0.082620576
53822,FXYD7,-2.861549737,1.653574403,5.090592624,0.02405597,0.082628461
100506144,TMEM35B,1.360585606,-0.428883137,5.088981885,0.024078324,0.082686339
8483,CILP,1.329300466,-0.045914726,5.088421672,0.024086103,0.082694153
51428,DDX41,1.172896716,5.72397952,5.081550166,0.02418174,0.083003534
3295,HSD17B4,-1.217508476,7.672053765,5.079642706,0.024208358,0.083075919
3939,LDHA,1.800997408,8.67569107,5.073759836,0.024290642,0.083339258
11285,B4GALT7,1.123154724,3.772010101,5.071062056,0.024328474,0.083449997
5441,POLR2L,1.190350632,4.218919219,5.069912759,0.024344609,0.083486282
157,GRK3,-1.765826708,5.883348551,5.06823266,0.024368216,0.083548169
51477,ISYNA1,1.496964563,2.755036692,5.066746025,0.024389125,0.083600778
64756,ATPAF1,-1.080968937,5.958951031,5.065364832,0.024408567,0.083648338
401491,VLDLR-AS1,-1.763464984,2.372887314,5.064820021,0.024416241,0.083655553
7761,ZNF214,-1.758748207,1.701821173,5.06237605,0.024450694,0.083754497
9448,MAP4K4,-1.411607998,9.262994889,5.059394007,0.024492801,0.083879608
100131060,LINC01135,-2.244405374,0.96191265,5.058302739,0.024508228,0.083913315
109616976,SNORA79B,1.332809906,2.576757454,5.057310652,0.024522263,0.083942236
728215,FAM155A,-2.349330086,3.75778742,5.056589231,0.024532473,0.083958059
51260,PBDC1,1.016527142,3.428331405,5.053220698,0.024580208,0.084102266
80195,TMEM254,-1.019103002,3.131794495,5.050951366,0.024612421,0.084193309
7059,THBS3,1.45188451,4.279183183,5.050148839,0.024623823,0.084213139
